id,1000G population code,population,1000G superpopulation code,latitude,longitude,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
HG02702,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.992705494338559369e-01,-9.952065502976578104e-01,6.469158935546875000e+01,7.870176792144775391e+00,5.645337249343588581e+01,-1.225917564223773759e+01
HG02703,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.990642380796367128e-01,-9.991658011460792244e-01,6.384504699707031250e+01,8.038236618041992188e+00,5.859620300064925402e+01,-1.221688506319503631e+01
HG02715,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.994035974710272274e-01,-8.734097963613483007e-01,6.198751449584960938e+01,1.235626697540283203e+01,5.913708559910422480e+01,-1.243913972372582322e+01
HG02716,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.144310092520398614e-01,-9.876769025876919184e-01,6.582048797607421875e+01,8.490612983703613281e+00,5.748080026833440570e+01,-1.203715985540879529e+01
HG02721,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.273735399966315907e-01,-9.984913736873961554e-01,6.462854003906250000e+01,5.487822532653808594e+00,5.687362834189386263e+01,-1.255952333530676945e+01
HG02722,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.996926041267840457e-01,-9.042961391979682517e-01,6.400805664062500000e+01,1.095495414733886719e+01,5.860948906857073126e+01,-1.239406867026144354e+01
HG02756,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,4.841192304376455424e-01,-9.376560250365452154e-01,6.088893508911132812e+01,1.184148025512695312e+01,5.799860793764786848e+01,-1.226762515421357058e+01
HG02757,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.966654743684174367e-01,-9.996852989201175932e-01,6.330770492553710938e+01,7.261857986450195312e+00,5.979051366010526181e+01,-1.244944407471906445e+01
HG02759,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.004066019383216268e-01,-8.712495920027436558e-01,6.520069122314453125e+01,1.164634895324707031e+01,5.609060279452513242e+01,-1.219220544667070527e+01
HG02760,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.963391564112837662e-01,-8.677115623986286774e-01,6.210424041748046875e+01,1.355512905120849609e+01,5.947354749092993131e+01,-1.114296834372009570e+01
HG02763,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.970128392222024960e-01,-8.733671411776799953e-01,6.330631637573242188e+01,1.284081840515136719e+01,5.803680800875780932e+01,-1.363513391015744602e+01
HG02768,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.048260996417983426e-01,-9.564455141625731738e-01,6.590485382080078125e+01,9.438568115234375000e+00,5.824820515827300937e+01,-1.408603007887682423e+01
HG02769,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.837822132667767061e-01,-8.682453184813452296e-01,6.264680480957031250e+01,1.292225074768066406e+01,5.535630452840437243e+01,-1.086691041146343473e+01
HG02771,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.632036429743985106e-01,-9.820304065182555719e-01,6.126701736450195312e+01,1.040914154052734375e+01,5.874659752854189065e+01,-1.064873750249090989e+01
HG02772,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.192816286967280037e-01,-8.673684787602927715e-01,6.189839172363281250e+01,1.365609931945800781e+01,5.830073709244359748e+01,-1.246298035072737953e+01
HG02798,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.920090156835099426e-01,-8.988173373588796977e-01,6.206384658813476562e+01,1.154020500183105469e+01,5.867512336595036970e+01,-1.196106978657334885e+01
HG02799,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.299934121789647401e-01,-9.995433876045496380e-01,6.651476287841796875e+01,5.738995552062988281e+00,5.668620595298342835e+01,-9.449585020878513930e+00
HG02804,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.330024726462336382e-01,-9.996802026505663408e-01,6.944313049316406250e+01,8.395324707031250000e+00,5.935700232203018345e+01,-1.238099783765483153e+01
HG02805,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.925253568262873749e-01,-8.875939744976055756e-01,6.235260391235351562e+01,1.160977840423583984e+01,5.815974446648517926e+01,-1.223196768878951701e+01
HG02807,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.769669886940661296e-01,-9.995790540137046154e-01,6.733068084716796875e+01,7.233948230743408203e+00,5.651851241548342841e+01,-1.134559356671972807e+01
HG02808,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.988162731856184751e-01,-9.912114996411817147e-01,6.458145904541015625e+01,9.014545440673828125e+00,5.739161883487410876e+01,-1.234166325618890347e+01
HG02810,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.965781595566230777e-01,-7.954515504165140527e-01,6.725315856933593750e+01,1.312686538696289062e+01,5.295479464368034428e+01,-7.205509284172419093e+00
HG02811,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.031658073939742959e-01,-9.844699773102179030e-01,6.836082458496093750e+01,9.758257865905761719e+00,5.829623159621107220e+01,-1.217680300381124248e+01
HG02813,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.021615333187690933e-01,-9.999329025420806705e-01,6.516374206542968750e+01,6.327898979187011719e+00,5.883103174131585433e+01,-1.306871789838971232e+01
HG02814,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.532220654958134087e-01,-9.269456426918821768e-01,6.539907836914062500e+01,1.096758556365966797e+01,5.810967790891585594e+01,-1.177187426559114236e+01
HG02816,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.999324681376305701e-01,-8.747281963828095197e-01,6.562507629394531250e+01,1.249216270446777344e+01,5.595907108166298372e+01,-1.119574374494782631e+01
HG02817,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.978065102546151754e-01,-9.283359484143866025e-01,6.605292510986328125e+01,1.044029998779296875e+01,5.503686107902680646e+01,-1.135443080832281382e+01
HG02819,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.882182638906725547e-01,-9.780109995460110062e-01,6.453751373291015625e+01,1.006184768676757812e+01,5.603320276365209196e+01,-1.302429293445734793e+01
HG02820,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.007525639861089894e-01,-9.993493975650282746e-01,6.348943710327148438e+01,8.814129829406738281e+00,5.971173001962742433e+01,-1.352335117235529793e+01
HG02836,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.242745549702379826e-01,-9.851324468820125135e-01,6.657823181152343750e+01,8.383341789245605469e+00,5.795056120538894362e+01,-1.352005794403620342e+01
HG02837,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.021439145861178233e-01,-9.822299300046972714e-01,6.586231994628906250e+01,8.782080650329589844e+00,5.779734269583570239e+01,-1.497064104863845557e+01
HG02839,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.961518238907392853e-01,-9.984140192711292716e-01,6.289438247680664062e+01,6.633263587951660156e+00,5.960024738657678256e+01,-1.248674793849421150e+01
HG02840,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.375850014737193039e-01,-9.954729910942354820e-01,6.842138671875000000e+01,5.977406501770019531e+00,5.629048340899469594e+01,-1.159058034637217283e+01
HG02851,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.374069026821243877e-01,-7.596786492416874870e-01,7.818663787841796875e+01,-5.961425304412841797e-01,5.632144893814330544e+01,-1.158059624686084454e+01
HG02852,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.269497456390005441e-01,-9.967896347791872502e-01,6.216032409667968750e+01,7.840788364410400391e+00,5.855693298137381220e+01,-1.142979428308795775e+01
HG02854,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.282694621969368898e-01,-8.989380014782729633e-01,6.711018371582031250e+01,8.926277160644531250e+00,5.833810175048166968e+01,-1.439483979091175669e+01
HG02855,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,4.780110421187231950e-01,-9.740561519357432418e-01,6.103788757324218750e+01,8.189650535583496094e+00,5.864529610510624025e+01,-1.368241419291430283e+01
HG02860,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.972930201265904682e-01,-9.960806731895461841e-01,6.358537292480468750e+01,5.573792457580566406e+00,5.711975931190356448e+01,-1.305824092184682250e+01
HG02861,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.983626237161007166e-01,-9.965636574874382481e-01,6.426615142822265625e+01,8.370496749877929688e+00,5.686106600263005362e+01,-1.102067075229725113e+01
HG02870,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.934282751374371001e-01,-9.995250410936096230e-01,6.903999328613281250e+01,9.190648078918457031e+00,5.896291999326311384e+01,-1.222793591392411017e+01
HG02878,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,4.800169330749968211e-01,-9.904515520286667485e-01,5.989178466796875000e+01,1.135083389282226562e+01,5.823142177257054897e+01,-1.379401024919063623e+01
HG02879,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.822986139145814866e-01,-9.316189369767177153e-01,6.191647338867187500e+01,1.103466320037841797e+01,5.882583213452419812e+01,-1.208477341067717070e+01
HG02881,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.005891808477112903e-01,-8.680433295908497326e-01,6.410286712646484375e+01,1.342050361633300781e+01,6.195598351440092699e+01,-1.310781415772188119e+01
HG02882,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.573005810452196229e-01,-9.865208367379232346e-01,6.209127807617187500e+01,8.514561653137207031e+00,5.818385344909006562e+01,-1.048730177176246237e+01
HG02884,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.436347504707879974e-01,-9.963867098223044838e-01,6.620688629150390625e+01,6.266193866729736328e+00,5.566886024784325571e+01,-1.162068592432825653e+01
HG02885,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.106535563856730908e-01,-9.935543367545163207e-01,6.572895050048828125e+01,7.336527347564697266e+00,5.893603079651109766e+01,-1.174869574734459299e+01
HG02887,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,4.904029656653890457e-01,-9.998215863140267334e-01,6.021015930175781250e+01,9.836739540100097656e+00,5.981317493275173547e+01,-1.353178996374611565e+01
HG02888,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.007945999773746104e-01,-9.897977188182625063e-01,6.433497619628906250e+01,5.921987533569335938e+00,5.737843540628781369e+01,-1.082094305324413241e+01
HG02890,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.336317354672581281e-01,-9.901819109092315774e-01,6.823232269287109375e+01,6.069331169128417969e+00,5.711221241132267323e+01,-9.667592379635376432e+00
HG02891,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.316937863534429543e-01,-9.926137190355639461e-01,6.981589508056640625e+01,9.096362113952636719e+00,5.830011838401809854e+01,-1.283623960986834689e+01
HG02895,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.653535903228670279e-01,-9.524532823085398725e-01,6.248630142211914062e+01,1.174027347564697266e+01,5.750720976329130707e+01,-1.369960210354625119e+01
HG02896,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.243377192419632626e-01,-9.992502645655761961e-01,6.237873077392578125e+01,7.853346824645996094e+00,5.906979577270560355e+01,-1.331801291245415797e+01
HG02922,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.743541847276067314e-01,-4.078779188619211515e-01,5.600692367553710938e+01,-3.517988586425781250e+01,5.926570107904821327e+01,-1.221558842488681940e+01
HG02923,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.410767582967867195e-01,-4.427932146099277655e-01,5.916325759887695312e+01,-3.678961944580078125e+01,5.945908116291274581e+01,-1.320419192395160302e+01
HG02938,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.734204854424097997e-01,-3.694867689739521621e-01,5.735685729980468750e+01,-3.500322341918945312e+01,5.822304241302018113e+01,-1.191586325138558244e+01
HG02941,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.975547918647365009e-01,-4.596316408335807679e-01,6.440785217285156250e+01,-3.296406555175781250e+01,6.027207111333750333e+01,-1.239621063846817783e+01
HG02943,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.945093152040875850e-01,-4.667864345824601080e-01,6.204450607299804688e+01,-2.734935569763183594e+01,6.125167261943317243e+01,-1.277773729021214422e+01
HG02944,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.957113494041313073e-01,-3.407011260485848236e-01,5.709748840332031250e+01,-3.344719696044921875e+01,6.052339388056694247e+01,-1.495089945378092366e+01
HG02946,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.999622417748256220e-01,-4.645099089577368057e-01,6.808108520507812500e+01,-2.832966041564941406e+01,6.105050724422788733e+01,-1.120755024449218418e+01
HG02947,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.982962269555546442e-01,-4.504664743432578167e-01,6.381150054931640625e+01,-3.144472122192382812e+01,5.934247144110870664e+01,-1.209502990873150807e+01
HG02952,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.937750562445616387e-01,-4.674129375449822543e-01,6.095092773437500000e+01,-3.791025924682617188e+01,5.912223517875469270e+01,-1.476885988495529212e+01
HG02953,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.998212455386012998e-01,-4.769842115170069285e-01,6.470455169677734375e+01,-2.617575263977050781e+01,5.965394712341888805e+01,-1.341990024198737430e+01
HG02968,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.939273081586625924e-01,-4.440750480936423994e-01,6.147978591918945312e+01,-3.034777069091796875e+01,5.970989119318154792e+01,-1.459099066052907645e+01
HG02970,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.582728677761285230e-01,-4.546289514722883229e-01,5.951473999023437500e+01,-3.701468276977539062e+01,6.110569422392542549e+01,-1.130613769107284838e+01
HG02971,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.109232454674375257e-01,-3.392590146310608956e-01,5.716662216186523438e+01,-3.719209671020507812e+01,6.083297542662403856e+01,-1.192784436129392311e+01
HG02973,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.238043950812209193e-01,-4.713624098562592679e-01,5.821381378173828125e+01,-2.931696891784667969e+01,5.901446860036205067e+01,-1.151829628034597519e+01
HG02974,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.998314556141409959e-01,-4.584722208213864447e-01,6.706826019287109375e+01,-3.289786529541015625e+01,5.998709420702926565e+01,-1.098149267531074891e+01
HG02976,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.363959629298933551e-01,-4.671022544256881459e-01,5.957882308959960938e+01,-3.309135055541992188e+01,5.906245407553637250e+01,-1.478248322860507713e+01
HG02977,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.330950510045574742e-01,-4.188810591706783049e-01,6.348144912719726562e+01,-3.590277099609375000e+01,6.076721143977452755e+01,-1.342325734452315622e+01
HG02979,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.694125672059769272e-01,-4.480806980556921726e-01,5.618275833129882812e+01,-2.576567649841308594e+01,5.964979332047279570e+01,-1.349853711006729995e+01
HG02981,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.973223693497138553e-01,-4.629196597067068430e-01,6.459831237792968750e+01,-3.119729995727539062e+01,5.999237415672065765e+01,-1.288410709793678777e+01
HG02982,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.367271841298447699e-01,-9.484562469516200078e-01,6.137234115600585938e+01,1.148797893524169922e+01,5.780193719301465904e+01,-1.260890452187344302e+01
HG02983,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.998857200172886817e-01,-8.938217243063715234e-01,6.371113967895507812e+01,1.144530487060546875e+01,5.821618162238984695e+01,-1.157950425109467041e+01
HG03024,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.066174369592425064e-01,-9.998092759167958032e-01,6.823542785644531250e+01,7.579328060150146484e+00,5.916668606132915897e+01,-1.265074424276096821e+01
HG03025,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.637461507140356431e-01,-9.949211422379493630e-01,6.869004058837890625e+01,7.958420753479003906e+00,5.840356257964756281e+01,-1.396474974117606038e+01
HG03027,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.008815192899474855e-01,-9.615453143526666580e-01,6.476873016357421875e+01,9.153025627136230469e+00,5.786713283945375252e+01,-1.182625382970328864e+01
HG03028,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.986791168449997480e-01,-9.582510795531362646e-01,6.378186798095703125e+01,1.004159545898437500e+01,5.796003377408894153e+01,-1.107580723391461852e+01
HG03039,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.369847774076390134e-01,-9.808444514368169775e-01,6.951943206787109375e+01,7.144080638885498047e+00,5.941703411205042329e+01,-1.252439257397596784e+01
HG03040,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,7.335103014381650910e-01,-8.650963826103638121e-01,7.773289489746093750e+01,2.811622142791748047e+00,5.943982496398343329e+01,-1.338665525848717941e+01
HG03045,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.604072394121173195e-01,-9.556990824856761435e-01,6.693018341064453125e+01,9.235915184020996094e+00,5.565257288330171548e+01,-1.286756750590126330e+01
HG03046,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,6.000445328321847294e-01,-8.679493125447288460e-01,6.414976501464843750e+01,1.313856315612792969e+01,5.873726446497025222e+01,-1.415839700249448363e+01
HG03048,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.980301113801665958e-01,-8.812466365036374372e-01,6.380709838867187500e+01,1.236236763000488281e+01,5.890841236772448042e+01,-1.264726083399164835e+01
HG03049,GWD,Gambian in Western Divisions in the Gambia,AFR,13.4431,-15.3101,5.982733516243375904e-01,-9.174968029818304505e-01,6.343164443969726562e+01,1.162862777709960938e+01,5.973965748852052826e+01,-1.126855539764353864e+01
HG03052,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.424157429499578020e-01,-8.413596094269132353e-01,7.919264984130859375e+01,-6.786645650863647461e-01,5.966314730085793627e+01,-1.248996094176555083e+01
HG03054,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.333992605455776914e-01,-7.608956736581418134e-01,7.683890533447265625e+01,8.461154699325561523e-01,5.997381935316988688e+01,-1.323916246380457551e+01
HG03055,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,9.021514321156161031e-01,-8.711388292544869349e-01,8.322507476806640625e+01,-6.770154833793640137e-01,6.041235539941288124e+01,-1.257306097391092159e+01
HG03057,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.591176390894443848e-01,-8.480093190352230303e-01,8.022744750976562500e+01,1.647642254829406738e+00,5.990494405968049563e+01,-1.145116251536874863e+01
HG03058,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,9.552448345176650646e-01,-8.663973745572555174e-01,8.359938812255859375e+01,9.009951949119567871e-01,5.955833795094427785e+01,-1.332669765209403145e+01
HG03060,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.343303772775214844e-01,-7.912898201843594492e-01,7.692047119140625000e+01,5.484045147895812988e-01,5.924116346855695525e+01,-1.295570277823004801e+01
HG03061,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.234629035329056324e-01,-8.695865558765355496e-01,7.936907196044921875e+01,-2.954257726669311523e-01,5.857065190003920208e+01,-1.376955506351460912e+01
HG03063,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.149286128608584923e-01,-8.716340741421906291e-01,7.820574951171875000e+01,-1.454293251037597656e+00,5.970523439548744449e+01,-1.187176360684676091e+01
HG03064,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.333732337654225164e-01,-7.367919881625512035e-01,7.690727233886718750e+01,1.271408557891845703e+00,6.008213773934957658e+01,-1.208278014933900835e+01
HG03066,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,9.124665423456939095e-01,-8.479224260556355031e-01,8.371384429931640625e+01,1.827299952507019043e+00,5.887514135635927204e+01,-1.393827172052388974e+01
HG03069,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.685461761943585879e-01,-8.712272313596497453e-01,8.084649658203125000e+01,9.956861138343811035e-01,5.926036013533011015e+01,-1.317268053952031970e+01
HG03072,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.692833770416469319e-01,-8.809965335213829629e-01,8.267948913574218750e+01,-3.212705373764038086e+00,6.112311384252438984e+01,-1.204994666808778092e+01
HG03073,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.682729724738215138e-01,-8.691211859691924113e-01,8.105976867675781250e+01,2.148957014083862305e+00,6.032291141746008378e+01,-1.149795892268668673e+01
HG03074,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.843303852660443498e-01,-9.294937690815440190e-01,8.334072875976562500e+01,1.346775293350219727e-01,5.931984944020817352e+01,-1.258375369647614583e+01
HG03077,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.669254111430111376e-01,-8.526781620342380741e-01,8.001409149169921875e+01,1.027863025665283203e+00,6.046997350731052023e+01,-1.332508852658390275e+01
HG03078,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.663124693311226032e-01,-9.843681476423750132e-01,8.194258880615234375e+01,3.304614305496215820e+00,6.095560887689656937e+01,-1.134168048803562634e+01
HG03079,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.623531046487599161e-01,-8.747500261070410010e-01,8.100450134277343750e+01,2.697475194931030273e+00,6.176033489198310633e+01,-1.301278345497231825e+01
HG03081,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.757889895069582709e-01,-8.233113954360744557e-01,7.993704223632812500e+01,-8.549465537071228027e-01,5.996497418594832851e+01,-1.153956746353804341e+01
HG03082,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.093236424227598924e-01,-8.831072614805038912e-01,7.958179473876953125e+01,2.894262075424194336e+00,5.941067456176404704e+01,-1.354371768995052960e+01
HG03084,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,9.086429345563040716e-01,-9.136797634191705653e-01,8.360688781738281250e+01,-6.650207638740539551e-01,5.934070523110095507e+01,-1.217018532635105110e+01
HG03085,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.338476304471743816e-01,-7.333577109388377258e-01,7.721183013916015625e+01,1.134944081306457520e+00,6.060307427787839885e+01,-1.225177418550179631e+01
HG03086,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.555564079322102389e-01,-7.401936873606543843e-01,7.851573181152343750e+01,1.709839463233947754e+00,5.774377047173516786e+01,-1.201543860672330410e+01
HG03088,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.824781005770879982e-01,-9.925269071332151194e-01,6.905188751220703125e+01,4.866308212280273438e+00,5.824444040467650296e+01,-1.276396438823047319e+01
HG03091,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.597321502452808240e-01,-8.761055409227183066e-01,8.000721740722656250e+01,-2.135737657546997070e+00,6.062798583887190773e+01,-1.199868544380103152e+01
HG03095,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,7.286318529847282122e-01,-7.392109639580175529e-01,7.646819305419921875e+01,1.673368692398071289e+00,5.907818056704140020e+01,-1.293152184841297192e+01
HG03096,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.664406655559098169e-01,-8.706904804803841103e-01,8.116249084472656250e+01,1.055623769760131836e+00,6.033800849028742164e+01,-1.321939849648499177e+01
HG03097,MSL,Mende in Sierra Leone,AFR,8.4605,-11.7799,8.719625290698778119e-01,-9.292644302333282758e-01,8.411499786376953125e+01,-1.570553064346313477e+00,6.077236289054357599e+01,-1.340030142386869549e+01
HG03099,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.883100399729861874e-01,-4.321424092625748559e-01,5.476634216308593750e+01,-2.704706954956054688e+01,6.062135614053571686e+01,-1.458907587195405142e+01
HG03100,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.664330894177228792e-01,-4.548318601753075230e-01,5.994784164428710938e+01,-3.545393753051757812e+01,5.894674785861836597e+01,-1.310128039550295043e+01
HG03103,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.806515011917257496e-01,-4.660788114051079845e-01,5.871314239501953125e+01,-3.417522811889648438e+01,5.753339830101072039e+01,-1.341417318252759472e+01
HG03105,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.089945707222237825e-01,-3.864954005016149607e-01,5.671350097656250000e+01,-3.515056228637695312e+01,6.022043100418761696e+01,-1.297067845837443478e+01
HG03108,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.855022859267318358e-01,-5.031042172961202041e-01,6.605357360839843750e+01,-3.066205596923828125e+01,5.795091885140865884e+01,-1.324783085329740118e+01
HG03109,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.999585673195412472e-01,-4.672427673649393043e-01,6.467340087890625000e+01,-2.648708534240722656e+01,5.939008924448678783e+01,-1.338969223550497922e+01
HG03111,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.670029103007993454e-01,-4.397792262393100393e-01,5.324964904785156250e+01,-2.978834724426269531e+01,5.980360967612842416e+01,-1.418560896384827608e+01
HG03112,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.597494265292928484e-01,-4.362194240686100288e-01,6.056977081298828125e+01,-2.834653282165527344e+01,5.823278439872161982e+01,-1.127679125178334552e+01
HG03114,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.459011012182608757e-01,-4.580912552209063238e-01,6.390125656127929688e+01,-3.543718338012695312e+01,6.175400911933943604e+01,-1.345915580096507647e+01
HG03115,ESN,Esan in Nigeria,AFR,6.54381,5.8987,8.721096229703351188e-01,-4.670722775261437199e-01,5.626258468627929688e+01,-2.834533882141113281e+01,5.898559110935975980e+01,-1.292145168819013712e+01
HG03117,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.997042254674022299e-01,-4.628251601752541577e-01,6.383089828491210938e+01,-2.910074615478515625e+01,6.177294415206412737e+01,-1.365597322585032636e+01
HG03118,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.979776785214267143e-01,-5.245881206868368007e-01,6.720690917968750000e+01,-2.898475646972656250e+01,5.821153655825759898e+01,-1.136786243722989909e+01
HG03120,ESN,Esan in Nigeria,AFR,6.54381,5.8987,9.999770397305501879e-01,-4.654159534706454049e-01,6.751336669921875000e+01,-3.159336090087890625e+01,6.053353528697655861e+01,-1.259374303037197862e+01
